,Name,Link,Year,Publisher,Platform
1752,5 in 1 solitaire,https://www.uvlist.net/game-190642-5+in+1+Solitaire,2010,Digital Leisure,Wii
1753,5 in a row,https://www.uvlist.net/game-230162-5+in+a+Row,1986,Hill MacGibbon,ZX Spectrum
1754,5 jikanme no venus ,https://www.uvlist.net/game-201666-5+Jikanme+no+Venus,1995,Fairy Dust,NEC PC9801
1755,5 mal 5,https://www.uvlist.net/game-232313-5+mal+5,1992,PCSL Software,C64
1756,5 miles 2 go,https://www.uvlist.net/game-258853-5+Miles+2+Go,?,Ultraflash Ultra-Speedway,Flash
1757,5 nights at paddy's,https://www.uvlist.net/game-217015-5+Nights+at+Paddys,2015,author,Linux
1758,5 player poker,https://www.uvlist.net/game-264229-5+Player+Poker,1989,T & D Subscription Software,Tandy Coco
1759,5 row mastermind,https://www.uvlist.net/game-262708-5+Row+Mastermind,1979,ARESCO,COSMAC VIP
1760,5 shapes ,https://www.uvlist.net/game-229770-5+Shapes,2017,   Ipsilon Developments,Linux
1761,5 shots,https://www.uvlist.net/game-216992-5+Shots,2015,Cement Truck Games,Linux
1762,5 spots party,https://www.uvlist.net/game-172166-5+Spots+Party,2009,Cosmonaut Games,Wii
1763,5 star mahjongg,https://www.uvlist.net/game-98553-5+Star+Mahjongg,1999,Quantum Access,Windows
1764,5 star racing,https://www.uvlist.net/game-197647-5+Star+Racing,2003,Phoenix Games Group ,PS
1765,5 star wrestling: regenesis,https://www.uvlist.net/game-277414-5+Star+Wrestling+ReGenesis,2016,Serious Parody,PS4
1766,5 x 5 wygrajmy razem,https://www.uvlist.net/game-239412-5+x+5+Wygrajmy+razem,1996,author,MS-DOS
1767,5-ball,https://www.uvlist.net/game-255265-5+Ball,?,Nyan,MSX
1768,5-letter-kruiswoord,https://www.uvlist.net/game-247260-5+Letter+Kruiswoord,1990,HVB Software,MS-DOS
1769,5-nin no koi prince ～himitsu no keiyaku kekkon～,https://www.uvlist.net/game-222151-5+nin+no+Koi+Prince+Himitsu+no+Keiyaku+Kekkon,2015,Asgard Software,PS Vita
1770,5-seconden,https://www.uvlist.net/game-228476-5+Seconden,1991,HVB Software,MS-DOS
1771,5. kolonne,https://www.uvlist.net/game-276732-5.+Kolonne,1992,Hardliners,Amiga
1772,5.56mm full metal jacket,https://www.uvlist.net/game-170385-5.56mm+Full+Metal+Jacket,?,Scared Pixel Studios,Linux
1773,50 50 - addictive slicing game,https://www.uvlist.net/game-226446-50+50+Addictive+Slicing+Game,?,App Design Company UK,Android
1774,50 cent - bulletproof g unit edition,https://www.uvlist.net/game-185734-50+Cent+Bulletproof+G+Unit+Edition,2006,Vivendi Games ,PSP
1775,50 cent: blood on the sand,https://www.uvlist.net/game-182161-50+Cent+Blood+on+the+Sand,2009,THQ ,X360
1776,50 cent: blood on the sand,https://www.uvlist.net/game-196217-50+Cent+Blood+on+the+Sand,2009,THQ ,PS3
1777,50 cent: bulletproof,https://www.uvlist.net/game-157796-50+Cent+Bulletproof,2005,Vivendi ,Xbox
1778,50 cent: bulletproof ,https://www.uvlist.net/game-157797-50+Cent+Bulletproof,2005,Vivendi ,PS2
1779,50 classic games,https://www.uvlist.net/game-188654-50+Classic+Games,2012,Maximum Family Games,3DS
1780,50 pinch barrage!!,https://www.uvlist.net/game-248640-50+Pinch+Barrage,2015,?,3DS
1781,50 states,https://www.uvlist.net/game-174853-50+States,2009,AddictingGames,iOS
1782,50 states quizzler ,https://www.uvlist.net/game-247089-50+States+Quizzler,1989,Double-Pawed Software,MS-DOS
1783,500 c.c motomanager,https://www.uvlist.net/game-209156-500+c.c+MotoManager,1991,Simulmondo,Amiga
1784,500 cards,https://www.uvlist.net/game-277469-500+Cards,?,author,Mac OS Classic
1785,500 supreme,https://www.uvlist.net/game-277470-500+Supreme,?,author,Mac OS Classic
1786,5000,https://www.uvlist.net/game-197030-5000,198?,Honeysoft,MicroBee
1787,5000,https://www.uvlist.net/game-277961-5000,1987,author,Tandy Coco
1788,500cc grand prix ,https://www.uvlist.net/game-19822-500cc+Grand+Prix,1986,Microïds,C64
1789,500cc grand prix ,https://www.uvlist.net/game-39575-500cc+Grand+Prix,1987,Microïds,Atari ST
1790,500cc grand prix ,https://www.uvlist.net/game-45954-500cc+Grand+Prix,1986,Proein Soft Line ,Amstrad CPC
1791,500cc grand prix ,https://www.uvlist.net/game-206221-500cc+Grand+Prix,1986,Microïds,Thomson
1792,500cc grand prix ,https://www.uvlist.net/game-206431-500cc+Grand+Prix,1987,Microïds,MS-DOS
1793,500cc grand prix 2 ,https://www.uvlist.net/game-43283-500cc+Grand+Prix+2,1991,Microïds;Palace Software ,MS-DOS
1794,500cc grand prix ii ,https://www.uvlist.net/game-203339-500cc+Grand+Prix+II,1991,Microïds;Palace Software ,Atari ST
1795,500cc. motomanager,https://www.uvlist.net/game-201420-500cc.+Motomanager,1991,Simulmondo,C64
1796,501 ,https://www.uvlist.net/game-243065-501,2002,Front Wing,Windows
1797,501 dart challenge,https://www.uvlist.net/game-258854-501+Dart+Challenge,2005,Ultimate Arcade,Flash
1798,502's arcade,https://www.uvlist.net/game-277460-502s+Arcade,2024,502 Studios,Switch
1799,505 tangram,https://www.uvlist.net/game-201667-505+Tangram,2011,cosmingo,Nintendo DS
1800,5089,https://www.uvlist.net/game-219860-5089,2016,Phr00t Software,Linux
1801,51,https://www.uvlist.net/game-230163-51,1983,Th. Dargell,ZX Spectrum
1802,51 cards,https://www.uvlist.net/game-204395-51+cards,2013,Vampire Kitty Studios,Linux
1803,51 worldwide games,https://www.uvlist.net/game-272608-51+Worldwide+Games,2020,Nintendo,Switch
1804,52-card pickup 2000,https://www.uvlist.net/game-227323-52+Card+Pickup+2000,2016,IBwWG,Linux
1805,5200 tempest,https://www.uvlist.net/game-222364-5200+Tempest,2012,Atariage,Atari 5200
1806,54321,https://www.uvlist.net/game-170386-54321,2001,nklein software,Linux
1807,54321,https://www.uvlist.net/game-186473-54321,2004,nklein software,BeOS
1808,54321,https://www.uvlist.net/game-225909-54321,2001,nklein software,Solaris
1809,54321,https://www.uvlist.net/game-225971-54321,2001,nklein software,BSD
1810,555-boom!,https://www.uvlist.net/game-186060-555+BOOM,2009,author,Linux
1811,55555,https://www.uvlist.net/game-228153-55555,2016,gdcvdqpl,Linux
1812,5ball,https://www.uvlist.net/game-179245-5ball,2004,PC by Paul,Linux
1813,5d chess with multiverse time travel,https://www.uvlist.net/game-252959-5D+Chess+with+Multiverse+Time+Travel,2020,Thunkspace,Linux
1814,5pack,https://www.uvlist.net/game-177863-5Pack,?,Purple Software,Epoc
1815,5th element 2 hikari to yami no ooji ,https://www.uvlist.net/game-181202-5th+Element+2+Hikari+to+Yami+no+Ooji,1993,You-en-tai,NEC PC9801
1816,5th element tamashii no genso ,https://www.uvlist.net/game-181201-5th+Element+Tamashii+no+Genso,1992,You-en-tai,NEC PC9801
1817,5th fleet,https://www.uvlist.net/game-44338-5th+Fleet,1995,Avalon Hill ,MS-DOS
1818,5th gear,https://www.uvlist.net/game-18080-5th+Gear,1990,Hewson ,Amiga
1819,5th gear,https://www.uvlist.net/game-19824-5th+Gear,1988,Hewson,C64
1820,5th gear,https://www.uvlist.net/game-39082-5th+Gear,1989,Hewson ,Atari ST
1821,5th luna ,https://www.uvlist.net/game-243066-5th+Luna,1998,Platinum Soft,Windows
1822,5x5,https://www.uvlist.net/game-228463-5x5,19xx,Samar,C64
1823,5x5 go! go!,https://www.uvlist.net/game-208909-5x5+Go+Go,1995,Udukisya,NEC PC9801
1824,6 days a sacrifice,https://www.uvlist.net/game-162924-6+Days+a+Sacrifice,2007,Fully Ramblomatic,Windows
1825,6 days a sacrifice,https://www.uvlist.net/game-173433-6+Days+a+Sacrifice,2010,Fully Ramblomatic,Linux
1826,6 gatsu no tenshi ,https://www.uvlist.net/game-248641-6+Gatsu+no+Tenshi,2003,LaLa,Windows
1827,6 gewinnt ,https://www.uvlist.net/game-185557-6+Gewinnt,1991,author,MS-DOS
1828,6 grooms & 1 more ,https://www.uvlist.net/game-267591-6+Grooms+1+More,2003,Enteron,Windows
1829,6 inch my darling ,https://www.uvlist.net/game-162818-6+Inch+My+Darling,1998,Kid ,Saturn
1830,6 inch my darling ,https://www.uvlist.net/game-248642-6+Inch+My+Darling,1999,Airyu,Windows
1831,6 inches ,https://www.uvlist.net/game-80207-6+Inches,1999,Airi,Windows
1832,6 pin bowling,https://www.uvlist.net/game-277471-6+Pin+Bowling,2005,author,C64
1833,6 x 6  checkers,https://www.uvlist.net/game-246246-6+x+6+Checkers,1982,?,MS-DOS
1834,6-hand video poker,https://www.uvlist.net/game-240575-6+Hand+Video+Poker,2016,Skunk Software,Wii U
1835,6-in-1 iq scale bundle,https://www.uvlist.net/game-241776-6+in+1+IQ+Scale+Bundle,2018,ALEKSANDER CHEPAIKIN,Linux
1836,60 parsecs!,https://www.uvlist.net/game-248619-60+Parsecs,2018,Robot Gentleman,Windows
1837,60 parsecs!,https://www.uvlist.net/game-276942-60+Parsecs,2019,Robot Gentleman,Switch
1838,60 parsecs!,https://www.uvlist.net/game-277415-60+Parsecs,2020,Robot Gentleman,PS4
1839,60 seconds til graduation,https://www.uvlist.net/game-258855-60+Seconds+til+Graduation,?,Neptune Circle,Flash
1840,60 seconds!,https://www.uvlist.net/game-214898-60+Seconds,2015,Robot Gentleman Studios,Windows
1841,60 seconds!,https://www.uvlist.net/game-220416-60+Seconds,TBA,Robot Gentleman Studios,Linux
1842,60 seconds!,https://www.uvlist.net/game-241017-60+Seconds,2017,Robot Gentleman,Switch
1843,60 seconds!,https://www.uvlist.net/game-277416-60+Seconds,2020,Robot Gentleman,PS4
1844,60 seconds! reatomized,https://www.uvlist.net/game-277472-60+Seconds+Reatomized,2020,Robot Gentleman,Switch
1845,6000-nin no sensei-tachi ga tsukutta tanoshii shougakkou tanken 1 ,https://www.uvlist.net/game-237517-6000+nin+no+Sensei+tachi+ga+Tsukutta+Tanoshii+Shougakkou+Tanken+1,1999,Sega,Pico
1846,6000-nin no sensei-tachi ga tsukutta tanoshii shougakkou tanken 2 ,https://www.uvlist.net/game-237518-6000+nin+no+Sensei+tachi+ga+Tsukutta+Tanoshii+Shougakkou+Tanken+2,1999,Sega Toys,Pico
1847,6180 the moon,https://www.uvlist.net/game-217329-6180+the+moon,2014,Turtle Cream,Linux
1848,6180 the moon,https://www.uvlist.net/game-232314-6180+the+Moon,2016,Turtle Cream,Wii U
1849,6180 the moon,https://www.uvlist.net/game-238925-6180+The+Moon,2015,Turtle Cream,Xbox One
1850,6180 the moon,https://www.uvlist.net/game-264977-6180+the+moon,2018,Turtle Cream ,Switch
1851,625 sandwich stacker,https://www.uvlist.net/game-258856-625+Sandwich+Stacker,?,The Walt Disney Company,Flash
1852,625 words,https://www.uvlist.net/game-232232-625+Words,?,Nebo Apps,Android
1853,64 de hakken! tamagotchi minna de tamagotchi world ,https://www.uvlist.net/game-98643-64+de+Hakken+Tamagotchi+Minna+de+Tamagotchi+World,1997,Bandai,N64
1854,64 dragonmaster ,https://www.uvlist.net/game-228402-64+Dragonmaster,1983,author,C64
1855,64 hanafuda: tenshi no yakusoku ,https://www.uvlist.net/game-16166-64+Hanafuda+Tenshi+no+Yakusoku,1999,Altron,N64
1856,64 money monger,https://www.uvlist.net/game-248643-64+Money+Monger,1988,RUN-IDG Communications,C64
1857,64 nuclear power plant ,https://www.uvlist.net/game-205229-64+Nuclear+Power+Plant,1982,Creative Computing;Commodore,C64
1858,64 oozumou ,https://www.uvlist.net/game-16149-64+Oozumou,1997,Bottom Up,N64
1859,64 oozumou 2 ,https://www.uvlist.net/game-98644-64+Oozumou+2,1999,Bottom Up,N64
1860,64 pejling,https://www.uvlist.net/game-228403-64+Pejling,1983,Grana Software,C64
1861,64 potholes,https://www.uvlist.net/game-228464-64+Potholes,1988,Commodore Magazine,C64
1862,64 rescue run,https://www.uvlist.net/game-228404-64+Rescue+Run,1988,RUN-IDG Communications,C64
1863,64 sea battle,https://www.uvlist.net/game-229188-64+Sea+Battle,1988,Commodore Magazine,C64
1864,64 sub hunt,https://www.uvlist.net/game-229187-64+Sub+Hunt,1988,Commodore Magazine,C64
1865,64 timetrial,https://www.uvlist.net/game-229189-64+Timetrial,1988,Commodore Magazine,C64
1866,64 toranpu collection: alice no waku waku toranpu world ,https://www.uvlist.net/game-98646-64+Toranpu+Collection+Alice+no+Waku+Waku+Toranpu+World,1998,Bottom Up,N64
1867,64 valley of death,https://www.uvlist.net/game-34279-64+Valley+Of+Death,?,?,C64
1868,64.0,https://www.uvlist.net/game-233893-64.0,2017,indienova;GrabTheGames ,Windows
1869,64.0,https://www.uvlist.net/game-272609-64.0,2019,indienova ,Switch
1870,640 photos,https://www.uvlist.net/game-231939-640+Photos,?,Nebo Apps,Android
1871,64luff,https://www.uvlist.net/game-271199-64Luff,1983,Grana Software,C64
1872,64th street: a detective story,https://www.uvlist.net/game-2490-64th+Street+A+Detective+Story,1991,Jaleco,Arcade
1873,6502 package,https://www.uvlist.net/game-251574-6502+Package,1977,Technical Systems Consultants,Ohio Scientific
1874,66 ,https://www.uvlist.net/game-11836-66,1985,HC Mein Home-Computer ,ZX Spectrum
1875,666 the haunted house,https://www.uvlist.net/game-235642-666+The+Haunted+House,2003,author ,Tandy Coco
1876,688 attack sub,https://www.uvlist.net/game-9511-688+Attack+Sub,1991,Sega,Mega Drive
1877,688 attack sub,https://www.uvlist.net/game-17747-688+Attack+Sub,1990,Electronic Arts,Amiga
1878,688 attack sub,https://www.uvlist.net/game-43213-688+Attack+Sub,1988,Electronic Arts,MS-DOS
1879,688 attack sub ,https://www.uvlist.net/game-201668-688+Attack+Sub,1991,Victor,NEC PC9801
1880,688l hunter/killer ,https://www.uvlist.net/game-16770-688l+Hunter+Killer,1997,Electronic Arts;Jane's Combat Simulations ,Windows
1881,6gun,https://www.uvlist.net/game-176134-6GUN,2006,? ,Xbox
1882,6gun,https://www.uvlist.net/game-197633-6GUN,?,?,PS2
1883,6nin no onna kyoushi ,https://www.uvlist.net/game-248644-6nin+no+Onna+Kyoushi,2008,Black Package,Windows
1884,6souls,https://www.uvlist.net/game-277473-6Souls,2021,Ratalaika Games,Switch
1885,6tris,https://www.uvlist.net/game-276733-6Tris,1996,author,Amiga
1886,7 billion humans,https://www.uvlist.net/game-243926-7+Billion+Humans,2018,Tomorrow Corporation,Linux
1887,7 billion humans,https://www.uvlist.net/game-277474-7+Billion+Humans,2018,Tomorrow Corporation,Switch
1888,7 blades ,https://www.uvlist.net/game-100670-7+Blades,2000,Konami ,PS2
1889,7 card games,https://www.uvlist.net/game-225655-7+Card+Games,2010,cerasus media,Nintendo DS
1890,7 card stud,https://www.uvlist.net/game-11837-7+Card+Stud,1986,Martech ,ZX Spectrum
1891,7 card stud,https://www.uvlist.net/game-235149-7+Card+Stud,1984,Tandy ,Tandy Coco
1892,7 card stud,https://www.uvlist.net/game-240776-7+Card+Stud,1986,Martech Games,MSX
1893,7 card stud ,https://www.uvlist.net/game-45958-7+Card+Stud,1986,Martech ,Amstrad CPC
1894,7 colors,https://www.uvlist.net/game-43175-7+Colors,1991,Infogrames ,MS-DOS
1895,7 colors ,https://www.uvlist.net/game-158598-7+Colors,1991,Infogrames ,Amiga
1896,7 colors ,https://www.uvlist.net/game-240775-7+Colors,1992,Hot-B,NEC PC9801
1897,7 day's magic ,https://www.uvlist.net/game-258823-7+Days+Magic,2010,PiPiP,Windows
1898,7 days a skeptic,https://www.uvlist.net/game-162607-7+Days+a+Skeptic,2004,Fully Ramblomatic,Windows
1899,7 days a skeptic,https://www.uvlist.net/game-173408-7+Days+a+Skeptic,2010,Fully Ramblomatic,Linux
1900,7 days heroes,https://www.uvlist.net/game-277461-7+Days+Heroes,2024,Dolores Ent.,Switch
1901,7 days of rose,https://www.uvlist.net/game-277475-7+Days+of+Rose,2022,Ratalaika Games ,Switch
1902,7 days to die,https://www.uvlist.net/game-202276-7+Days+To+Die,2013,The Fun Pimps,Windows
1903,7 days to die,https://www.uvlist.net/game-204026-7+Days+To+Die,2016,The Fun Pimps,Linux
1904,7 days to die,https://www.uvlist.net/game-232315-7+Days+to+Die,2016,Telltale Publishing ,PS4
1905,7 days to die,https://www.uvlist.net/game-237148-7+Days+to+Die,2016,Telltale Publishing ,Xbox One
1906,7 days to end with you,https://www.uvlist.net/game-277480-7+Days+to+End+with+You,2023,PLAYISM; Active Gaming Media ,Switch
1907,7 days with you: the most precious memory in our lives,https://www.uvlist.net/game-248645-7+Days+with+You+The+Most+Precious+Memory+in+Our+Lives,2010,Prototype,PS Vita
1908,7 days: salvation,https://www.uvlist.net/game-267592-7+Days+Salvation,2007,Dingoo Games,Windows
1909,7 dní a 7 nocí,https://www.uvlist.net/game-276734-7+Dni+a+7+Noci,1994,Vochozka Trading ,Amiga
1910,7 dní a 7 nocí ,https://www.uvlist.net/game-168575-7+dni+a+7+noci,1994,Pterodon Software ,MS-DOS
1911,7 e mezzo,https://www.uvlist.net/game-165465-7+e+Mezzo,?,?,Arcade
1912,7 grand steps,https://www.uvlist.net/game-197280-7+Grand+Steps,2013,Mousechief,Windows
1913,7 grand steps,https://www.uvlist.net/game-200292-7+Grand+Steps,2013,Mousechief,Mac OS X
1914,7 heroes ii,https://www.uvlist.net/game-102282-7+Heroes+II,1995,Himeya Soft,MS-DOS
1915,7 horizons,https://www.uvlist.net/game-274885-7+Horizons,2023,RedDeer.Games,Switch
1916,7 in 1 poker patience,https://www.uvlist.net/game-97511-7+in+1+Poker+Patience,1998,Ultisoft,Windows
1917,7 little words,https://www.uvlist.net/game-232316-7+Little+Words,?,Blue Ox Technologies,iOS
1918,7 mages,https://www.uvlist.net/game-223805-7+Mages,2016,Napoleon Games,Linux
1919,7 mansions,https://www.uvlist.net/game-153992-7+Mansions,?,Koei,Dreamcast
1920,7 narabe ,https://www.uvlist.net/game-240777-7+Narabe,1983,Tukumo,NEC PC9801
1921,7 narabe nights,https://www.uvlist.net/game-264978-7+Narabe+Nights,1990,?,MSX2
1922,7 ordi,https://www.uvlist.net/game-165466-7+Ordi,2002,Yun Sung,Arcade
1923,7 sins ,https://www.uvlist.net/game-157770-7+Sins,2005,Akella ,Windows
1924,7 sins ,https://www.uvlist.net/game-157771-7+Sins,2005,Akella ,PS2
1925,7 wonders,https://www.uvlist.net/game-264961-7+Wonders,2007,?,Mobile
1926,7 wonders - treasures of seven,https://www.uvlist.net/game-169543-7+Wonders+Treasures+of+Seven,2008,MumboJumbo,Windows
1927,7 wonders ii,https://www.uvlist.net/game-198519-7+Wonders+II,?,Rondomedia,Nintendo DS
1928,7 wonders of the ancient world,https://www.uvlist.net/game-185738-7+Wonders+of+The+Ancient+World,2007,MumboJumbo,PSP
1929,7 wonders of the ancient world,https://www.uvlist.net/game-196145-7+Wonders+of+the+Ancient+World,2007,Mumbo Jumbo ,PS2
1930,7 wonders of the ancient world,https://www.uvlist.net/game-196443-7+Wonders+of+the+Ancient+World,2007,Mumbo Jumbo ,Nintendo DS
1931,7 wonders: ancient alien makeover hd,https://www.uvlist.net/game-192790-7+Wonders+Ancient+Alien+Makeover+HD,2012,MumboJumbo,iOS
1932,7 wonders: magical mystery tour,https://www.uvlist.net/game-184930-7+Wonders+Magical+Mystery+Tour,2011,MumboJumbo,Linux
1933,7 wonders: treasures of seven ,https://www.uvlist.net/game-237149-7+Wonders+Treasures+of+Seven,2011,Avanquest Software,Nintendo DS
1934,7 years from now,https://www.uvlist.net/game-277481-7+Years+From+Now,2021,PQube ,Switch
1935,7-11 ufo game,https://www.uvlist.net/game-258857-7+11+UFO+Game,?,7-11,Flash
1936,"7,62 hard life",https://www.uvlist.net/game-217209-7+62+Hard+Life,2015,1C Company	 ,Windows
1937,7.62 ,https://www.uvlist.net/game-167089-7.62,2007,1C Company;505 Games ,Windows
1938,7.62: perezariadka ,https://www.uvlist.net/game-168616-7.62+Perezariadka,2008,1C Company ,Windows
1939,7'scarlet,https://www.uvlist.net/game-238926-7scarlet,2016,Idea Factory;Aksys Games ,PS Vita
1940,70's robot anime: geppy-x ,https://www.uvlist.net/game-100902-70s+Robot+Anime+Geppy+X,1999,Aroma,PS
1941,72 hours with olivia,https://www.uvlist.net/game-225061-72+Hours+With+Olivia,2016,Felicia & Beverly,Linux
1942,720° ,https://www.uvlist.net/game-19825-720,1987,U.S. Gold,C64
1943,720° ,https://www.uvlist.net/game-365-720,1986,Atari Games,Arcade
1944,720° ,https://www.uvlist.net/game-7498-720,1989,Mindscape ,NES
1945,720° ,https://www.uvlist.net/game-11838-720,1987,U.S. Gold;Erbe Software ,ZX Spectrum
1946,720° ,https://www.uvlist.net/game-16549-720,1992,Atari,Lynx
1947,720° ,https://www.uvlist.net/game-38055-720,1999,Midway ,GBC
1948,720° ,https://www.uvlist.net/game-45960-720,1987,U.S. Gold;Erbe Software ,Amstrad CPC
1949,720° ,https://www.uvlist.net/game-168044-720,1989,Mindscape,C64
1950,737 flight simulator,https://www.uvlist.net/game-155247-737+Flight+Simulator,1983,Salamander Software,BBC
1951,737 flight simulator,https://www.uvlist.net/game-160352-737+Flight+Simulator,1984,Salamander Software,Electron
1952,737 flight simulator,https://www.uvlist.net/game-205561-737+Flight+Simulator,1984,Mirrorsoft;Run Informatique ,MSX
1953,747,https://www.uvlist.net/game-155248-747,1983,Doctorsoft,BBC
1954,747 flight,https://www.uvlist.net/game-198729-747+Flight,1981,Bug-Byte,Atom
1955,747 flight simulator,https://www.uvlist.net/game-13006-747+Flight+Simulator,1984,D.A.C.C. ,ZX Spectrum
1956,747 flight simulator,https://www.uvlist.net/game-101675-747+Flight+Simulator,1984,Doctorsoft,Electron
1957,747 flight simulator,https://www.uvlist.net/game-155249-747+Flight+Simulator,1983,D.A.C.C.,BBC
1958,747 flight simulator,https://www.uvlist.net/game-160353-747+Flight+Simulator,1983,D.A.C.C.,Electron
1959,747 flight simulator,https://www.uvlist.net/game-204907-747+Flight+Simulator,1982,D.A.C.C.,Dragon32
1960,747 flight simulator,https://www.uvlist.net/game-228405-747+Flight+Simulator,1985,Doctorsoft,C64
1961,747 flight simulator,https://www.uvlist.net/game-266914-747+Flight+Simulator,1983,D.A.C.C.,Atari 400/800
1962,747 flight simulator,https://www.uvlist.net/game-266915-747+Flight+Simulator,1985,D.A.C.C.,C64
1963,747 flight simulator ,https://www.uvlist.net/game-264979-747+Flight+Simulator,1987,Methodic Solutions;Eurosoft,MSX
1964,747 landing simulator ,https://www.uvlist.net/game-180697-747+Landing+Simulator,1981,Atari Program Exchange,Atari 400/800
1965,747 pilot,https://www.uvlist.net/game-209014-747+Pilot,1983,Victay,VIC-20
1966,750cc grand prix,https://www.uvlist.net/game-11839-750cc+Grand+Prix,1991,Codemasters,ZX Spectrum
1967,750cc grand prix,https://www.uvlist.net/game-45961-750cc+Grand+Prix,1989,Codemasters ,Amstrad CPC
1968,7554,https://www.uvlist.net/game-194693-7554,2011,Emobi Games,Windows
1969,767 advanced flight simulator,https://www.uvlist.net/game-160354-767+Advanced+Flight+Simulator,?,Flightdeck,Electron
1970,767 advanced flight simulator ,https://www.uvlist.net/game-264980-767+Advanced+Flight+Simulator,1984,Flightdeck Software,BBC
1971,767 pilot in command,https://www.uvlist.net/game-179860-767+Pilot+in+Command,2001,Wilco Publishing ,Windows
1972,77 attempts,https://www.uvlist.net/game-276370-77+Attempts,2018,CPC Retro Dev ,Amstrad CPC
1973,"77 sevens ~and, two stars meet again~ ",https://www.uvlist.net/game-272610-77+Sevens+And+Two+Stars+Meet+Again,2009,Whirlpool,Windows
1974,77: beyond the milky way,https://www.uvlist.net/game-237150-77+Beyond+the+Milky+Way,?,?,PSP
1975,774 deaths,https://www.uvlist.net/game-189026-774+Deaths,2012,Square Enix ,iOS
1976,777 casino,https://www.uvlist.net/game-9512-777+Casino,1993,City Man Technologies,Mega Drive
1977,777 slots,https://www.uvlist.net/game-230164-777+Slots,?,Xiaofei Wang,iOS
1978,77a,https://www.uvlist.net/game-230036-77a,1998,Count0,N64
1979,7cafe - katashiki mei bonba pawafuru 2,https://www.uvlist.net/game-196651-7Cafe+Katashiki+Mei+Bonba+Pawafuru+2,?,?,PS2
1980,7colors,https://www.uvlist.net/game-50187-7colors,?,author,Linux
1981,7jigen no youseitachi: mahjong 7 dimensions,https://www.uvlist.net/game-109887-7jigen+no+Youseitachi+Mahjong+7+Dimensions,1990,Dynax,Arcade
1982,7th dragon,https://www.uvlist.net/game-198520-7th+Dragon,2009,SEGA,Nintendo DS
1983,7th dragon 2020 ,https://www.uvlist.net/game-185739-7th+Dragon+2020,2011,Sega ,PSP
1984,7th dragon 2020-ii ,https://www.uvlist.net/game-202365-7th+Dragon+2020+II,2013,Sega ,PSP
1985,7th dragon iii code: vfd,https://www.uvlist.net/game-231918-7th+Dragon+III+Code+VFD,2015,Sega,3DS
1986,7th legion,https://www.uvlist.net/game-196298-7th+Legion,1997,Microprose ,Windows
1987,7th memory ,https://www.uvlist.net/game-243067-7th+Memory,2007,Mix Factor,Windows
1988,7th sector,https://www.uvlist.net/game-272611-7th+Sector,2020,Sometimes You,Switch
1989,7th sector,https://www.uvlist.net/game-277417-7th+Sector,2020,Sometimes You ,PS4
1990,7th swarming of the machines,https://www.uvlist.net/game-173443-7th+Swarming+of+the+Machines,2006,author,Linux
1991,7up spot,https://www.uvlist.net/game-45244-7up+Spot,1996,Assassins,C16/Plus4
1992,8 & 9 ball pocket,https://www.uvlist.net/game-277482-8+9+Ball+Pocket,2021,SuperPowerUpGames,Switch
1993,8 ball,https://www.uvlist.net/game-234852-8+Ball,1983,Anteco Software,Tandy Coco
1994,8 ball ,https://www.uvlist.net/game-39270-8+Ball,1986,Michtron,Atari ST
1995,8 ball ,https://www.uvlist.net/game-261973-8+Ball,1983,Microdeal ,Dragon32
1996,8 ball ,https://www.uvlist.net/game-1611-8+Ball,1982,Century Electronics,Arcade
1997,8 ball all stars,https://www.uvlist.net/game-164601-8+Ball+All+Stars,2007,Oxygen Games,Wii
1998,8 ball clash,https://www.uvlist.net/game-277483-8+Ball+Clash,2022,QUByte Interactive,Switch
1999,8 ball pool,https://www.uvlist.net/game-230165-8+Ball+Pool,?,Miniclip.com,Android
2000,8 beat story♪,https://www.uvlist.net/game-257564-8+beat+story,2016,Chronus,Android
2001,8 beat story♪,https://www.uvlist.net/game-257565-8+beat+story,2016,Chronus,iOS
2002,8 bit mahjong,https://www.uvlist.net/game-232317-8+Bit+Mahjong,?,Random Features,Android
2003,8 bit panada,https://www.uvlist.net/game-239147-8+BIT+PANADA,2017,BTCO,Leapster
2004,8 bit wars,https://www.uvlist.net/game-276371-8+Bit+Wars,2021,CPC Retro Dev ,Amstrad CPC
2005,8 eyes ,https://www.uvlist.net/game-7499-8+Eyes,1988,Seta;Taxan ,NES
2006,8 killer 3d pool,https://www.uvlist.net/game-183008-8+Killer+3D+Pool,2005,ZOO Digital Publishing;DSI Games ,GBA
2007,8 kingdoms,https://www.uvlist.net/game-178116-8+Kingdoms,2006,8K Team,Windows
2008,8 kingdoms ,https://www.uvlist.net/game-178106-8+Kingdoms,2006,8K Team,Linux
2009,8 to glory,https://www.uvlist.net/game-264981-8+to+Glory,2018,?,Xbox One
2010,8 to glory,https://www.uvlist.net/game-264982-8+to+Glory,2018,Three Gates,PS4
2011,8 yatzy 80k,https://www.uvlist.net/game-233083-8+Yatzy+80k,?,?,ABC 80
2012,8-ball pocket,https://www.uvlist.net/game-276944-8+Ball+Pocket,2019,SuperPowerUpGames ,Switch
2013,8-bit adventure anthology: volume one,https://www.uvlist.net/game-262861-8+Bit+Adventure+Anthology+Volume+One,2017,Abstraction Games,PS4
